product_id,product_name,price,cost,sales,ctr,revenue,profit,roi,month_id
48,Product 048,32.97,24.49,15,0.0147,494.55,127.2,0.3463,62024
4,Product 004,61.95,44.2,33,0.011,2044.35,585.75,0.4016,52024
13,Product 013,36.87,23.8,18,0.0336,663.66,235.26,0.5492,22025
26,Product 026,27.74,19.78,11,0.0338,305.14,87.56,0.4024,112025
6,Product 006,38.64,23.73,26,0.0063,1004.64,387.66,0.6283,52023
3,Product 003,34.41,19.4,21,0.0143,722.61,315.21,0.7737,72024
1,Product 001,29.44,23.55,22,0.0196,647.68,129.58,0.2501,12024
46,Product 046,48.5,35.95,16,0.0267,776.0,200.8,0.3491,72023
10,Product 010,19.64,15.48,15,0.0403,294.6,62.4,0.2687,112025
14,Product 014,45.04,30.32,13,0.0235,585.52,191.36,0.4855,12025
4,Product 004,59.7,45.26,30,0.0239,1791.0,433.2,0.319,102023
16,Product 016,69.57,52.23,33,0.0125,2295.81,572.22,0.332,52024
19,Product 019,59.9,44.13,35,0.0141,2096.5,551.95,0.3574,42024
21,Product 021,39.67,26.19,16,0.0367,634.72,215.68,0.5147,82023
16,Product 016,40.75,27.21,15,0.0122,611.25,203.1,0.4976,102025
14,Product 014,55.05,36.65,32,0.0317,1761.6,588.8,0.502,92024
12,Product 012,53.61,32.74,35,0.0135,1876.35,730.45,0.6374,32024
50,Product 050,31.5,21.96,13,0.011,409.5,124.02,0.4344,92025
25,Product 025,16.36,11.99,6,0.0176,98.16,26.22,0.3645,112023
38,Product 038,36.68,28.55,20,0.0401,733.6,162.6,0.2848,112025
18,Product 018,60.72,44.41,32,0.0068,1943.04,521.92,0.3673,112024
21,Product 021,41.13,30.87,17,0.026,699.21,174.42,0.3324,92024
40,Product 040,25.96,18.26,12,0.0252,311.52,92.4,0.4217,102023
39,Product 039,33.03,26.22,18,0.0404,594.54,122.58,0.2597,22024
38,Product 038,50.03,33.11,24,0.0232,1200.72,406.08,0.511,92023
25,Product 025,47.44,31.2,24,0.0289,1138.56,389.76,0.5205,102025
20,Product 020,38.87,24.77,23,0.0096,894.01,324.3,0.5692,92023
28,Product 028,44.13,36.32,16,0.0134,706.08,124.96,0.215,112025
22,Product 022,38.1,27.56,18,0.0155,685.8,189.72,0.3824,102025
1,Product 001,40.36,27.7,23,0.0064,928.28,291.18,0.457,22023
10,Product 010,25.34,19.66,18,0.0425,456.12,102.24,0.2889,72024
46,Product 046,26.79,21.46,14,0.015,375.06,74.62,0.2484,122025
2,Product 002,33.82,22.8,18,0.0336,608.76,198.36,0.4833,82023
37,Product 037,35.03,29.76,10,0.0129,350.3,52.7,0.1771,72025
34,Product 034,29.67,21.85,18,0.015,534.06,140.76,0.3579,82025
33,Product 033,48.27,39.28,13,0.0311,627.51,116.87,0.2289,62023
23,Product 023,48.2,32.68,19,0.03,915.8,294.88,0.4749,122023
27,Product 027,55.79,37.88,28,0.0105,1562.12,501.48,0.4728,42024
23,Product 023,41.12,31.0,16,0.0241,657.92,161.92,0.3265,52025
29,Product 029,34.03,21.17,21,0.0216,714.63,270.06,0.6075,82023
7,Product 007,31.11,20.35,17,0.0212,528.87,182.92,0.5287,122023
31,Product 031,15.91,9.0,15,0.0269,238.65,103.65,0.7678,62023
4,Product 004,44.46,31.25,18,0.0534,800.28,237.78,0.4227,42023
29,Product 029,27.45,19.12,19,0.0153,521.55,158.27,0.4357,12025
36,Product 036,53.08,38.51,25,0.0536,1327.0,364.25,0.3783,42024
32,Product 032,47.96,35.36,24,0.0279,1151.04,302.4,0.3563,52024
20,Product 020,48.79,33.55,23,0.0157,1122.17,350.52,0.4542,12023
42,Product 042,55.01,35.52,25,0.0153,1375.25,487.25,0.5487,52025
15,Product 015,40.75,26.79,20,0.0164,815.0,279.2,0.5211,102025
47,Product 047,41.33,28.22,21,0.0173,867.93,275.31,0.4646,122025
8,Product 008,32.31,23.34,16,0.0133,516.96,143.52,0.3843,52025
50,Product 050,33.34,23.42,12,0.0184,400.08,119.04,0.4236,42024
41,Product 041,36.45,25.32,21,0.0308,765.45,233.73,0.4396,22023
14,Product 014,48.03,37.41,23,0.0238,1104.69,244.26,0.2839,52024
13,Product 013,38.96,26.79,17,0.0539,662.32,206.89,0.4543,32023
36,Product 036,46.06,29.59,16,0.0264,736.96,263.52,0.5566,112025
3,Product 003,44.57,28.85,20,0.0373,891.4,314.4,0.5449,52025
44,Product 044,37.72,25.61,14,0.0079,528.08,169.54,0.4729,52024
19,Product 019,72.45,53.58,25,0.0386,1811.25,471.75,0.3522,42023
36,Product 036,43.53,32.24,27,0.0302,1175.31,304.83,0.3502,42024
3,Product 003,51.32,34.66,33,0.048,1693.56,549.78,0.4807,62025
33,Product 033,18.24,12.38,9,0.0361,164.16,52.74,0.4733,112023
7,Product 007,38.22,27.74,19,0.0301,726.18,199.12,0.3778,112025
26,Product 026,45.28,35.36,27,0.0306,1222.56,267.84,0.2805,122024
32,Product 032,52.5,35.89,24,0.0193,1260.0,398.64,0.4628,62024
44,Product 044,31.82,22.63,13,0.0278,413.66,119.47,0.4061,72024
19,Product 019,49.62,36.4,22,0.0151,1091.64,290.84,0.3632,112025
13,Product 013,24.2,14.95,20,0.0112,484.0,185.0,0.6187,32024
18,Product 018,35.61,24.22,23,0.0599,819.03,261.97,0.4703,72024
34,Product 034,39.59,28.79,12,0.0181,475.08,129.6,0.3751,62025
3,Product 003,63.16,42.2,50,0.0186,3158.0,1048.0,0.4967,12025
44,Product 044,41.86,28.6,28,0.0173,1172.08,371.28,0.4636,82023
31,Product 031,59.76,39.52,30,0.014,1792.8,607.2,0.5121,92024
19,Product 019,16.87,10.67,9,0.0247,151.83,55.8,0.5811,22025
39,Product 039,31.59,19.91,20,0.0255,631.8,233.6,0.5866,12025
45,Product 045,44.45,31.57,17,0.0337,755.65,218.96,0.408,12023
3,Product 003,30.89,21.51,11,0.0257,339.79,103.18,0.4361,32025
37,Product 037,53.61,41.08,33,0.0077,1769.13,413.49,0.305,72023
38,Product 038,30.36,20.05,13,0.0346,394.68,134.03,0.5142,32023
50,Product 050,52.41,35.56,25,0.0096,1310.25,421.25,0.4738,52024
8,Product 008,31.5,21.92,24,0.048,756.0,229.92,0.437,12023
38,Product 038,36.82,25.99,12,0.0429,441.84,129.96,0.4167,72025
37,Product 037,53.97,43.51,27,0.0113,1457.19,282.42,0.2404,82024
49,Product 049,33.31,24.75,22,0.0724,732.82,188.32,0.3459,52024
2,Product 002,46.88,32.11,30,0.0204,1406.4,443.1,0.46,22025
22,Product 022,42.76,34.21,21,0.0151,897.96,179.55,0.2499,112025
14,Product 014,40.99,26.64,25,0.0175,1024.75,358.75,0.5387,52025
31,Product 031,64.48,49.64,27,0.0317,1740.96,400.68,0.299,22024
29,Product 029,48.53,34.46,23,0.0182,1116.19,323.61,0.4083,52023
17,Product 017,40.83,28.34,15,0.0078,612.45,187.35,0.4407,22024
18,Product 018,42.8,27.11,22,0.013,941.6,345.18,0.5788,32025
33,Product 033,28.64,22.05,15,0.0123,429.6,98.85,0.2989,52025
21,Product 021,45.76,25.98,22,0.0222,1006.72,435.16,0.7614,92025
36,Product 036,48.52,33.6,24,0.0064,1164.48,358.08,0.444,112024
19,Product 019,52.37,35.28,26,0.092,1361.62,444.34,0.4844,92024
24,Product 024,63.59,46.92,26,0.0217,1653.34,433.42,0.3553,32024
43,Product 043,46.95,30.42,20,0.0151,939.0,330.6,0.5434,72023
39,Product 039,28.31,18.78,14,0.0149,396.34,133.42,0.5075,12024
36,Product 036,44.6,34.43,22,0.0118,981.2,223.74,0.2954,62023
8,Product 008,35.45,30.61,15,0.0263,531.75,72.6,0.1581,22023
14,Product 014,33.58,24.41,19,0.0128,638.02,174.23,0.3757,42024
48,Product 048,33.81,21.96,13,0.0214,439.53,154.05,0.5396,92023
19,Product 019,42.65,29.75,22,0.0317,938.3,283.8,0.4336,102024
44,Product 044,32.53,24.5,12,0.0209,390.36,96.36,0.3278,72023
24,Product 024,45.53,36.2,23,0.019,1047.19,214.59,0.2577,112023
29,Product 029,20.91,17.18,6,0.0257,125.46,22.38,0.2171,112023
25,Product 025,8.74,6.92,8,0.055,69.92,14.56,0.263,122023
22,Product 022,40.18,32.54,18,0.015,723.24,137.52,0.2348,22023
2,Product 002,24.39,18.49,25,0.0392,609.75,147.5,0.3191,12023
44,Product 044,35.35,25.11,11,0.0249,388.85,112.64,0.4078,42024
31,Product 031,20.08,14.91,14,0.0172,281.12,72.38,0.3467,112025
29,Product 029,18.9,14.71,10,0.0193,189.0,41.9,0.2848,12023
28,Product 028,44.75,32.34,21,0.0195,939.75,260.61,0.3837,52024
42,Product 042,36.15,23.6,16,0.012,578.4,200.8,0.5318,122023
23,Product 023,41.44,31.32,11,0.0143,455.84,111.32,0.3231,62024
14,Product 014,41.6,34.2,18,0.0211,748.8,133.2,0.2164,42025
49,Product 049,33.64,24.72,12,0.0219,403.68,107.04,0.3608,92025
26,Product 026,59.46,47.19,31,0.0156,1843.26,380.37,0.26,32025
48,Product 048,46.15,32.51,18,0.0143,830.7,245.52,0.4196,42024
10,Product 010,71.64,50.05,41,0.1339,2937.24,885.19,0.4314,92024
6,Product 006,60.25,44.65,29,0.0187,1747.25,452.4,0.3494,112023
43,Product 043,49.91,34.28,22,0.0093,1098.02,343.86,0.456,102023
8,Product 008,41.79,24.07,16,0.0133,668.64,283.52,0.7362,32025
50,Product 050,35.22,25.99,16,0.0173,563.52,147.68,0.3551,112025
15,Product 015,33.6,18.8,12,0.0116,403.2,177.6,0.7872,22023
27,Product 027,43.55,29.39,27,0.0154,1175.85,382.32,0.4818,72023
2,Product 002,53.17,40.46,17,0.0197,903.89,216.07,0.3141,92025
8,Product 008,29.83,20.18,9,0.0099,268.47,86.85,0.4782,22024
48,Product 048,41.67,27.33,17,0.0143,708.39,243.78,0.5247,102024
50,Product 050,27.6,19.31,16,0.0213,441.6,132.64,0.4293,82025
41,Product 041,43.23,30.98,21,0.0238,907.83,257.25,0.3954,92024
27,Product 027,48.24,32.07,26,0.0235,1254.24,420.42,0.5042,32024
19,Product 019,53.4,44.69,23,0.0104,1228.2,200.33,0.1949,22024
17,Product 017,45.3,34.85,14,0.0353,634.2,146.3,0.2999,22024
44,Product 044,34.69,26.98,23,0.0225,797.87,177.33,0.2858,42024
24,Product 024,37.65,25.85,22,0.0276,828.3,259.6,0.4565,12025
