product_id,product_name,price,cost,sales,ctr,revenue,profit,roi,month_id
25,Product 025,38.8,30.28,18,0.0154,698.4,153.36,0.2814,62023
8,Product 008,40.31,25.83,16,0.0178,644.96,231.68,0.5606,22023
39,Product 039,34.54,25.3,16,0.0284,552.64,147.84,0.3652,12023
4,Product 004,61.47,41.65,39,0.0137,2397.33,772.98,0.4759,92024
26,Product 026,52.39,30.14,25,0.0145,1309.75,556.25,0.7382,82023
14,Product 014,51.66,35.48,28,0.023,1446.48,453.04,0.456,62024
38,Product 038,41.94,29.08,20,0.0073,838.8,257.2,0.4422,62024
49,Product 049,65.57,46.14,50,0.0996,3278.5,971.5,0.4211,52025
20,Product 020,54.97,38.41,30,0.0196,1649.1,496.8,0.4311,92025
47,Product 047,51.32,32.51,26,0.0178,1334.32,489.06,0.5786,102024
19,Product 019,65.81,44.79,35,0.0311,2303.35,735.7,0.4693,62023
17,Product 017,33.46,25.08,25,0.0119,836.5,209.5,0.3341,112024
35,Product 035,39.31,25.19,18,0.0196,707.58,254.16,0.5605,82024
4,Product 004,38.82,26.17,20,0.021,776.4,253.0,0.4834,102024
6,Product 006,48.65,29.85,24,0.0315,1167.6,451.2,0.6298,22023
38,Product 038,37.12,23.08,23,0.0262,853.76,322.92,0.6083,42024
35,Product 035,40.12,26.02,20,0.0179,802.4,282.0,0.5419,92025
24,Product 024,26.63,18.28,5,0.0189,133.15,41.75,0.4568,32023
19,Product 019,42.48,29.14,28,0.0472,1189.44,373.52,0.4578,82023
34,Product 034,32.53,18.87,18,0.0428,585.54,245.88,0.7239,92023
2,Product 002,54.19,35.56,25,0.0046,1354.75,465.75,0.5239,72025
37,Product 037,19.95,14.09,14,0.0112,279.3,82.04,0.4159,12025
43,Product 043,57.68,39.95,27,0.0117,1557.36,478.71,0.4438,22025
13,Product 013,18.74,14.11,10,0.0326,187.4,46.3,0.3281,22024
44,Product 044,36.11,25.76,17,0.0103,613.87,175.95,0.4018,102025
50,Product 050,47.92,33.99,28,0.0163,1341.76,390.04,0.4098,52025
34,Product 034,53.46,36.6,27,0.0654,1443.42,455.22,0.4607,82024
5,Product 005,51.12,39.65,21,0.0262,1073.52,240.87,0.2893,112025
15,Product 015,60.39,38.73,35,0.0117,2113.65,758.1,0.5593,42025
33,Product 033,51.98,36.03,23,0.0208,1195.54,366.85,0.4427,92024
27,Product 027,31.69,19.47,21,0.0166,665.49,256.62,0.6276,12025
40,Product 040,54.74,44.21,34,0.033,1861.16,358.02,0.2382,32023
47,Product 047,35.31,25.97,15,0.0639,529.65,140.1,0.3596,102023
26,Product 026,43.45,30.8,21,0.0177,912.45,265.65,0.4107,22025
18,Product 018,49.99,35.71,23,0.0147,1149.77,328.44,0.3999,42025
4,Product 004,43.28,31.43,23,0.0198,995.44,272.55,0.377,12024
16,Product 016,52.75,39.57,32,0.013,1688.0,421.76,0.3331,122024
7,Product 007,32.64,21.96,17,0.0163,554.88,181.56,0.4863,82024
47,Product 047,36.71,24.58,18,0.0236,660.78,218.34,0.4935,92024
18,Product 018,30.81,21.73,14,0.0381,431.34,127.12,0.4179,32025
35,Product 035,55.39,33.36,23,0.0154,1273.97,506.69,0.6604,112025
42,Product 042,71.02,50.42,31,0.0449,2201.62,638.6,0.4086,82025
38,Product 038,32.89,24.64,13,0.0268,427.57,107.25,0.3348,102025
43,Product 043,35.94,25.19,14,0.009,503.16,150.5,0.4268,82023
39,Product 039,55.61,40.42,31,0.0256,1723.91,470.89,0.3758,32025
41,Product 041,47.23,36.0,18,0.0182,850.14,202.14,0.3119,122024
5,Product 005,29.31,20.74,17,0.0403,498.27,145.69,0.4132,72025
30,Product 030,64.24,46.71,40,0.0283,2569.6,701.2,0.3753,122025
8,Product 008,30.15,19.22,10,0.0174,301.5,109.3,0.5687,72024
41,Product 041,64.25,44.56,44,0.0154,2827.0,866.36,0.4419,112023
19,Product 019,39.01,25.09,16,0.0371,624.16,222.72,0.5548,62025
44,Product 044,57.27,38.92,37,0.0212,2118.99,678.95,0.4715,72024
15,Product 015,54.52,36.97,33,0.0147,1799.16,579.15,0.4747,92023
48,Product 048,31.72,21.8,14,0.018,444.08,138.88,0.455,82025
37,Product 037,37.29,24.84,21,0.0765,783.09,261.45,0.5012,102024
37,Product 037,39.15,21.47,14,0.0193,548.1,247.52,0.8235,92023
46,Product 046,48.79,31.91,19,0.0235,927.01,320.72,0.529,22025
41,Product 041,25.01,17.48,15,0.0318,375.15,112.95,0.4308,42025
49,Product 049,47.16,31.28,22,0.0072,1037.52,349.36,0.5077,62023
39,Product 039,41.83,32.5,25,0.0121,1045.75,233.25,0.2871,12025
47,Product 047,50.3,38.75,26,0.0363,1307.8,300.3,0.2981,22024
41,Product 041,45.58,32.9,24,0.0299,1093.92,304.32,0.3854,112023
21,Product 021,36.9,26.17,15,0.0159,553.5,160.95,0.41,32024
5,Product 005,47.99,29.91,27,0.0147,1295.73,488.16,0.6045,32024
8,Product 008,48.51,33.61,31,0.0357,1503.81,461.9,0.4433,82025
11,Product 011,36.68,28.61,25,0.0266,917.0,201.75,0.2821,22025
28,Product 028,36.49,27.31,15,0.0246,547.35,137.7,0.3361,62024
9,Product 009,34.93,25.64,17,0.0296,593.81,157.93,0.3623,92025
6,Product 006,48.8,28.89,26,0.0181,1268.8,517.66,0.6892,32024
23,Product 023,56.64,44.75,30,0.0083,1699.2,356.7,0.2657,22024
1,Product 001,50.59,30.01,28,0.0133,1416.52,576.24,0.6858,122023
28,Product 028,47.11,32.49,21,0.0086,989.31,307.02,0.45,62024
17,Product 017,43.34,33.72,16,0.0136,693.44,153.92,0.2853,72023
4,Product 004,37.56,29.36,19,0.0133,713.64,155.8,0.2793,32024
16,Product 016,37.06,25.91,15,0.0221,555.9,167.25,0.4303,42023
42,Product 042,27.33,23.52,10,0.0395,273.3,38.1,0.162,32024
32,Product 032,23.74,17.64,8,0.0167,189.92,48.8,0.3458,22024
23,Product 023,57.83,38.85,24,0.0147,1387.92,455.52,0.4885,42023
17,Product 017,37.28,25.32,16,0.04,596.48,191.36,0.4724,42025
7,Product 007,56.35,44.49,24,0.0434,1352.4,284.64,0.2666,62024
4,Product 004,42.32,29.29,15,0.0098,634.8,195.45,0.4449,102023
21,Product 021,38.84,26.65,15,0.0067,582.6,182.85,0.4574,92024
44,Product 044,39.51,27.24,15,0.0311,592.65,184.05,0.4504,72025
24,Product 024,28.32,20.24,13,0.0244,368.16,105.04,0.3992,102024
7,Product 007,52.22,37.34,28,0.0205,1462.16,416.64,0.3985,62024
6,Product 006,44.59,32.91,33,0.0212,1471.47,385.44,0.3549,102025
26,Product 026,37.85,25.33,13,0.0197,492.05,162.76,0.4943,42025
30,Product 030,43.63,31.59,17,0.0318,741.71,204.68,0.3811,102025
47,Product 047,34.61,26.27,20,0.0168,692.2,166.8,0.3175,12025
49,Product 049,29.57,23.56,18,0.0139,532.26,108.18,0.2551,42025
32,Product 032,25.09,16.29,12,0.0236,301.08,105.6,0.5402,52024
37,Product 037,42.12,27.03,17,0.031,716.04,256.53,0.5583,12025
39,Product 039,55.3,39.36,32,0.0586,1769.6,510.08,0.405,52024
5,Product 005,45.38,30.68,20,0.0129,907.6,294.0,0.4791,62023
9,Product 009,29.32,20.62,12,0.0407,351.84,104.4,0.4219,92023
7,Product 007,43.72,34.93,19,0.0381,830.68,167.01,0.2516,102024
38,Product 038,37.26,28.04,15,0.0287,558.9,138.3,0.3288,92025
40,Product 040,41.23,29.22,21,0.0157,865.83,252.21,0.411,42025
43,Product 043,29.77,23.7,15,0.0106,446.55,91.05,0.2561,112023
12,Product 012,35.75,22.82,16,0.0115,572.0,206.88,0.5666,22025
19,Product 019,39.63,27.05,16,0.0196,634.08,201.28,0.4651,52025
4,Product 004,56.99,41.3,28,0.0182,1595.72,439.32,0.3799,42023
32,Product 032,31.19,25.31,14,0.0208,436.66,82.32,0.2323,42025
24,Product 024,54.06,37.47,25,0.0164,1351.5,414.75,0.4428,82024
39,Product 039,35.57,22.53,18,0.0292,640.26,234.72,0.5788,52024
3,Product 003,37.51,26.12,13,0.0205,487.63,148.07,0.4361,32024
15,Product 015,44.65,29.93,16,0.0226,714.4,235.52,0.4918,62025
48,Product 048,55.04,42.18,35,0.0464,1926.4,450.1,0.3049,112023
21,Product 021,25.68,20.62,14,0.0214,359.52,70.84,0.2454,122024
34,Product 034,48.19,32.88,24,0.0171,1156.56,367.44,0.4656,82025
9,Product 009,53.46,36.79,36,0.0508,1924.56,600.12,0.4531,82025
25,Product 025,20.31,13.19,7,0.0248,142.17,49.84,0.5398,82024
27,Product 027,22.21,14.42,10,0.0187,222.1,77.9,0.5402,52023
1,Product 001,51.84,41.21,25,0.0198,1296.0,265.75,0.2579,62025
6,Product 006,42.0,23.1,15,0.0225,630.0,283.5,0.8182,82025
20,Product 020,32.34,25.68,17,0.0221,549.78,113.22,0.2593,82025
32,Product 032,25.24,16.6,10,0.0143,252.4,86.4,0.5205,52023
47,Product 047,52.63,32.36,24,0.0096,1263.12,486.48,0.6264,92024
41,Product 041,50.92,32.51,33,0.0237,1680.36,607.53,0.5663,82023
46,Product 046,53.41,35.02,24,0.0188,1281.84,441.36,0.5251,52025
27,Product 027,34.6,23.8,21,0.0441,726.6,226.8,0.4538,112025
13,Product 013,42.77,31.18,14,0.0235,598.78,162.26,0.3717,112025
50,Product 050,45.8,31.76,31,0.0241,1419.8,435.24,0.4421,52023
6,Product 006,39.03,32.2,14,0.0153,546.42,95.62,0.2121,102025
4,Product 004,55.72,38.66,28,0.0273,1560.16,477.68,0.4413,112024
8,Product 008,37.63,24.29,20,0.0116,752.6,266.8,0.5492,102025
3,Product 003,48.98,31.48,16,0.0309,783.68,280.0,0.5559,52024
44,Product 044,48.22,33.79,21,0.0131,1012.62,303.03,0.427,62024
31,Product 031,51.05,37.17,30,0.0223,1531.5,416.4,0.3734,62025
10,Product 010,59.63,46.02,30,0.0224,1788.9,408.3,0.2957,22025
17,Product 017,29.66,20.53,14,0.0222,415.24,127.82,0.4447,92025
27,Product 027,33.09,22.93,19,0.0152,628.71,193.04,0.4431,52024
44,Product 044,40.35,29.46,15,0.0179,605.25,163.35,0.3697,102023
18,Product 018,49.84,35.33,29,0.0116,1445.36,420.79,0.4107,42024
43,Product 043,47.55,34.08,21,0.0129,998.55,282.87,0.3952,112025
